ndvi,temperature,rainfall,humidity,yield_tph
0.389,27.26,131.79,50.48,2.47
0.495,21.35,146.63,48.04,2.64
0.444,29.54,99.69,89.83,1.86
0.734,27.98,113.37,48.05,2.71
0.269,20.01,190.73,46.9,1.8
0.296,32.11,180.96,84.3,1.7
0.598,22.52,133.67,83.83,2.6
0.257,20.37,65.52,78.68,1.39
0.508,30.35,162.41,59.62,3.25
0.632,33.55,157.39,52.25,3.1
0.268,21.07,167.24,78.73,2.13
0.651,20.4,95.19,84.39,2.87
0.363,26.85,113.64,75.89,2.08
0.382,35.75,69.0,71.45,1.48
0.447,34.1,56.81,81.01,2.25
0.441,33.66,124.77,74.09,2.26
0.68,23.49,66.08,88.2,2.78
0.588,32.01,164.76,88.0,2.97
0.724,24.53,188.22,74.27,3.1
0.701,22.94,95.48,80.33,3.28
0.322,21.35,122.78,76.69,1.82
0.779,22.37,111.66,45.2,3.39
0.291,27.18,110.45,76.43,1.86
0.296,29.49,195.59,79.06,2.15
0.706,22.61,154.32,82.7,3.14
0.411,24.48,127.5,89.19,2.0
0.741,31.23,150.19,66.56,3.44
0.502,25.08,131.05,79.69,2.35
0.426,20.94,132.74,68.9,1.87
0.555,20.43,173.46,63.2,2.33
0.345,27.76,68.91,69.26,1.26
0.338,28.77,76.38,58.55,1.69
0.581,21.17,188.33,52.2,2.73
0.46,27.62,166.16,70.73,2.6
0.697,29.15,162.67,74.23,2.95
0.261,22.08,130.65,54.77,1.57
0.547,26.38,166.08,57.72,2.65
0.676,29.58,112.54,73.86,2.94
0.45,35.4,144.16,78.22,2.21
0.426,31.18,165.29,75.08,1.8
0.521,24.19,55.46,63.13,2.65
0.426,24.35,78.05,56.81,2.0
0.332,24.07,181.76,50.57,1.82
0.479,34.1,192.98,48.0,3.18
0.767,20.85,127.76,79.18,3.32
0.434,30.22,84.72,47.94,2.2
0.275,27.62,173.32,59.4,1.72
0.312,30.74,160.05,49.84,2.03
0.652,27.27,180.34,88.92,3.31
0.315,30.73,170.38,85.15,2.31
0.665,34.4,134.2,63.91,2.83
0.367,25.86,147.22,45.8,2.47
0.645,32.73,70.52,58.57,2.84
0.537,27.24,56.35,48.57,2.72
0.388,30.43,77.83,55.3,1.41
0.341,35.38,197.89,63.46,2.32
0.291,29.51,134.95,88.81,1.58
0.646,21.3,110.3,46.75,2.9
0.496,35.5,99.42,68.58,2.16
0.621,32.25,187.83,73.84,3.02
0.775,25.12,85.03,72.45,3.35
0.558,31.88,77.98,54.12,2.29
0.626,24.05,158.88,69.24,3.4
0.773,34.27,173.83,73.17,3.77
0.267,25.2,119.49,45.55,1.03
0.508,29.18,63.43,77.55,1.67
0.286,21.32,65.84,78.91,1.56
0.333,20.17,157.61,66.31,1.9
0.776,23.54,177.13,47.4,3.95
0.716,20.87,151.39,54.39,3.34
0.515,26.45,69.8,86.93,2.15
0.477,32.89,64.06,82.49,2.33
0.772,34.78,172.92,72.72,3.85
0.372,22.62,70.32,45.72,1.83
0.399,30.98,199.17,78.07,2.77
0.253,21.77,191.64,84.57,1.47
0.681,22.25,149.2,62.18,3.38
0.731,29.93,127.56,63.44,3.18
0.332,32.36,90.92,54.67,1.76
0.355,25.06,185.74,58.19,2.53
0.541,33.92,118.08,66.91,2.72
0.53,23.1,121.93,50.06,2.77
0.724,33.61,101.94,51.63,3.22
0.394,31.68,114.78,50.51,2.02
0.791,30.53,117.19,46.66,3.42
0.439,23.31,110.68,71.24,2.44
0.253,21.37,186.04,72.96,2.07
0.431,23.03,53.64,58.75,1.37
0.7,27.49,111.62,55.55,2.96
0.525,23.06,187.31,56.36,3.08
0.701,28.41,83.17,85.23,2.85
0.622,34.22,195.59,72.32,3.48
0.426,35.03,196.83,63.28,2.38
0.729,22.14,146.22,84.71,3.3
0.658,32.7,65.99,87.09,2.8
0.756,28.59,102.41,51.76,2.92
0.452,35.64,101.96,88.63,1.75
0.562,29.74,107.66,82.67,2.24
0.618,25.76,81.6,55.74,2.3
0.335,33.05,79.28,60.45,1.37
0.52,28.05,129.2,70.2,2.56
0.344,32.95,62.4,53.13,1.42
0.741,28.98,170.95,65.34,3.82
0.291,34.27,103.2,64.04,1.32
0.331,25.87,96.99,67.05,1.44
0.669,23.72,96.48,71.38,3.61
0.45,34.66,135.37,61.33,2.06
0.262,26.22,174.46,66.7,1.99
0.35,31.98,93.85,70.04,1.54
0.762,32.31,130.72,67.48,3.52
0.598,28.87,185.01,56.4,3.21
0.565,33.88,133.73,73.91,2.54
0.537,32.5,175.32,49.57,2.66
0.674,28.25,170.63,72.43,3.77
0.572,27.7,192.22,80.35,2.88
0.75,28.99,137.74,60.63,3.53
0.449,35.75,162.43,83.64,2.43
0.365,24.29,160.4,49.67,2.37
0.564,30.92,135.21,71.36,2.72
0.379,34.83,83.16,59.96,1.87
0.455,31.57,97.97,74.99,2.02
0.764,34.56,95.04,54.07,3.62
0.45,29.09,195.74,55.59,2.82
0.562,23.92,191.3,45.64,3.06
0.586,24.12,136.63,56.0,2.84
0.464,22.6,72.94,46.05,2.28
0.69,20.19,57.56,63.43,2.48
0.733,35.28,150.66,47.61,3.4
0.793,35.12,109.31,65.74,3.7
0.638,25.09,193.49,67.43,3.43
0.352,20.43,112.98,59.18,2.09
0.702,30.7,69.59,81.27,2.66
0.44,27.95,75.0,56.83,2.24
0.428,33.47,65.82,87.12,1.68
0.697,34.27,149.88,83.91,3.26
0.748,31.01,152.44,78.52,3.21
0.672,24.96,189.7,70.46,3.6
0.684,33.27,145.14,76.91,3.23
0.366,25.91,162.99,49.76,1.91
0.301,30.36,81.56,81.3,1.83
0.707,20.63,59.84,50.73,2.67
0.772,22.78,51.08,64.4,3.14
0.588,23.0,152.14,48.63,2.97
0.546,32.94,70.84,88.1,2.05
0.35,34.95,92.24,61.37,1.85
0.758,21.42,195.86,79.04,3.25
0.567,29.24,107.51,68.58,2.58
0.631,35.35,112.0,51.95,2.77
0.271,31.53,129.2,73.11,1.27
0.661,33.07,138.14,88.5,3.36
0.385,33.45,72.34,71.3,1.7
0.707,24.26,184.69,82.87,3.39
0.358,31.43,52.41,80.37,1.44
0.544,20.93,98.82,72.94,2.45
0.401,34.56,150.17,68.55,2.13
0.404,27.66,122.73,72.75,1.81
0.426,21.73,97.91,73.46,2.47
0.626,21.28,81.72,89.72,2.64
0.261,21.36,125.48,86.86,2.05
0.33,25.16,199.73,85.76,2.06
0.296,31.39,51.37,66.86,1.45
0.64,29.75,116.47,75.31,2.61
0.302,30.38,198.39,76.66,1.92
0.525,26.54,150.47,59.28,2.7
0.389,31.22,99.21,70.43,1.73
0.357,27.93,166.07,66.45,1.85
0.524,21.46,185.75,58.11,2.8
0.701,33.13,69.48,66.82,2.85
0.607,31.63,60.52,70.43,2.63
0.548,24.02,75.17,51.79,2.27
0.53,32.96,120.11,62.33,2.71
0.389,35.53,125.5,82.04,1.95
0.662,23.17,81.88,62.4,2.75
0.316,29.13,155.35,48.81,1.89
0.777,29.56,64.49,73.86,3.09
0.559,34.44,108.56,66.62,2.19
0.411,27.56,148.02,53.77,2.07
0.385,27.95,147.61,70.35,2.21
0.559,34.06,116.76,55.58,2.77
0.335,24.85,132.44,75.01,1.9
0.323,34.58,78.93,82.53,1.96
0.743,25.93,105.86,60.99,3.15
0.373,24.4,171.85,53.23,2.39
0.775,25.9,193.8,68.84,3.79
0.402,21.62,158.8,88.76,1.91
0.299,22.64,152.55,76.39,2.33
0.65,32.3,151.83,68.48,3.2
0.621,20.55,179.93,69.35,3.06
0.685,25.58,141.91,77.3,3.25
0.316,31.86,176.01,81.54,2.34
0.345,30.5,196.16,76.67,2.46
0.565,35.54,112.61,62.92,2.22
0.758,23.57,161.44,67.4,3.06
0.316,20.99,53.36,77.02,1.43
0.587,32.68,128.27,73.69,2.57
0.278,21.86,79.64,86.17,1.68
0.479,23.96,196.84,69.84,2.32
0.634,20.36,95.17,54.46,2.82
0.382,27.56,56.85,64.14,1.36
0.745,24.64,151.94,63.06,3.35
0.454,24.57,55.52,48.33,1.94
0.785,35.97,125.02,77.42,3.22
0.767,25.51,174.28,85.37,3.62
0.699,30.67,174.15,64.06,3.08
0.343,25.89,138.02,78.03,1.58
0.253,24.86,154.89,70.75,1.39
0.294,28.58,113.5,63.16,1.83
0.607,30.46,178.85,78.56,2.97
0.423,24.14,101.31,69.16,2.1
0.631,30.55,59.14,47.59,2.53
0.656,34.51,55.89,71.09,2.38
0.693,22.57,87.88,81.84,2.65
0.486,23.69,175.84,46.19,2.22
0.76,29.06,138.79,48.92,3.58
0.273,25.17,113.3,81.3,1.88
0.577,22.63,145.9,86.89,2.88
0.498,22.09,58.83,88.11,2.01
0.365,32.78,142.84,66.35,1.84
0.701,26.89,168.22,55.68,3.21
0.553,22.25,193.3,82.85,2.93
0.795,24.01,189.73,84.41,3.52
0.522,30.35,96.19,45.2,2.11
0.509,30.32,169.14,89.54,3.24
0.423,34.5,136.6,55.91,1.52
0.498,31.5,157.46,78.42,2.15
0.461,34.29,59.58,58.04,1.6
0.635,35.27,58.61,78.35,2.38
0.411,35.61,138.22,45.51,1.89
0.552,29.25,138.43,56.53,2.67
0.566,27.61,184.88,86.23,3.04
0.475,22.18,106.04,77.3,1.63
0.744,23.87,174.59,87.2,3.79
0.707,20.6,196.04,51.71,3.52
0.697,22.52,162.1,85.36,3.02
0.515,31.71,123.74,61.9,2.55
0.667,20.12,109.55,89.4,2.76
0.613,33.09,110.03,84.81,2.51
0.598,31.76,110.97,89.29,3.04
0.355,29.21,136.67,78.24,1.77
0.735,25.59,85.79,79.15,2.99
0.377,26.32,99.21,64.66,2.11
0.413,27.64,157.04,57.19,2.84
0.685,22.2,75.95,73.87,3.06
0.344,32.32,172.72,76.32,2.28
0.761,30.65,117.88,79.02,3.43
0.584,34.46,59.85,71.84,2.42
0.558,25.28,51.26,51.25,1.86
0.532,33.68,54.84,87.73,2.38
0.425,23.72,131.81,84.03,1.87
0.646,29.08,55.3,73.06,2.13
0.494,35.74,194.53,78.88,2.47
0.345,32.31,183.7,86.53,2.34
0.711,20.22,104.28,71.33,3.18
0.407,22.11,88.52,76.09,1.67
0.76,25.76,116.25,51.02,3.3
0.635,23.19,193.89,52.19,3.1
0.696,28.64,119.47,68.98,3.25
0.482,27.46,126.12,54.06,2.55
0.295,20.71,194.75,87.67,2.03
0.693,34.7,55.41,54.42,3.2
0.459,33.4,75.06,60.5,1.75
0.62,31.61,108.48,60.73,3.12
0.672,31.7,108.42,82.1,3.1
0.684,34.89,159.29,63.5,3.4
0.532,30.51,136.35,81.83,3.36
0.494,22.78,154.77,55.54,1.96
0.423,24.34,162.16,85.47,2.68
0.396,24.52,70.89,86.93,1.97
0.588,31.84,160.97,66.82,3.15
0.53,31.02,124.58,84.99,2.16
0.472,29.47,78.27,46.26,2.26
0.259,29.75,142.66,87.96,2.15
0.451,28.54,80.98,48.1,1.76
0.731,21.29,138.6,73.97,3.32
0.645,26.43,121.88,57.64,2.96
0.732,20.41,51.26,60.03,3.18
0.65,25.74,62.0,57.3,2.85
0.256,22.72,124.81,58.89,1.42
0.336,21.77,107.34,57.16,1.68
0.327,32.61,171.64,51.23,2.22
0.537,26.28,145.45,55.06,2.52
0.409,33.61,124.76,58.86,2.45
0.484,32.07,86.48,50.04,2.2
0.291,24.4,112.15,53.85,1.35
0.693,32.01,92.78,87.9,2.75
0.28,32.28,168.07,67.55,2.48
0.612,20.6,93.17,62.12,2.49
0.734,34.87,190.61,48.89,3.53
0.577,27.8,174.69,66.82,3.04
0.551,22.3,111.74,63.86,2.51
0.706,29.81,147.73,60.23,3.35
0.708,33.89,103.77,51.78,2.86
0.356,30.25,83.13,46.9,1.68
0.743,24.17,186.37,86.04,3.5
0.292,33.68,162.54,82.07,2.0
0.718,26.83,111.25,54.18,3.6
0.715,29.47,192.5,70.56,3.51
0.306,34.35,89.09,86.8,1.22
0.535,33.09,172.87,82.36,2.7
0.49,22.23,137.66,68.55,2.98
0.355,34.65,106.26,83.15,1.58
0.508,25.87,139.12,88.45,2.5
0.326,31.57,140.03,59.05,2.01
0.313,29.62,90.85,49.41,1.08
0.55,31.92,142.67,50.63,2.9
0.309,22.41,99.65,64.32,1.84
0.624,26.01,96.01,48.56,2.56
0.378,26.72,173.39,77.6,2.17
0.726,29.57,140.48,48.47,3.53
0.366,29.39,95.02,60.1,1.58
0.787,30.17,70.21,61.84,3.25
0.453,31.71,68.29,57.24,2.17
0.323,21.82,153.44,81.57,1.95
0.587,31.5,82.66,47.44,2.81
0.691,29.15,50.65,61.97,2.88
0.648,20.24,183.85,74.41,3.53
0.259,25.64,62.55,50.33,1.08
0.477,33.34,91.62,75.49,2.1
0.289,27.6,129.89,74.99,1.16
0.67,24.68,107.28,86.93,2.56
0.566,32.18,77.48,57.87,2.37
0.26,28.54,162.68,49.52,1.99
0.496,20.34,115.26,54.86,2.55
0.374,27.52,78.31,53.87,1.51
0.604,29.42,193.38,62.92,2.94
0.371,30.11,185.26,64.13,1.97
0.628,21.92,136.71,58.68,3.08
0.306,35.75,98.63,53.55,1.33
0.798,31.45,56.18,65.42,3.47
0.423,33.48,154.44,58.04,2.5
0.379,33.56,156.36,67.67,2.51
0.614,25.3,57.77,81.56,2.55
0.335,29.73,171.82,57.77,2.3
0.265,26.85,122.26,76.07,1.78
0.748,33.39,91.38,52.68,2.72
0.783,24.75,124.51,66.13,3.45
0.77,28.13,164.29,73.78,3.44
0.385,24.47,177.9,53.25,2.12
0.622,22.72,186.44,87.72,3.43
0.293,22.23,113.76,72.31,1.34
0.549,34.13,119.36,65.0,2.47
0.691,31.54,172.29,61.19,3.23
0.452,29.26,170.16,75.79,2.17
0.784,24.06,111.06,62.07,3.46
0.713,35.87,61.69,59.57,2.63
0.435,26.12,82.63,77.0,1.74
0.363,24.4,51.38,64.68,1.24
0.356,21.39,67.58,56.53,1.73
0.373,34.28,74.32,82.48,1.34
0.533,22.08,51.0,88.05,2.09
0.321,23.32,193.49,89.01,2.1
0.292,34.67,152.04,46.15,1.96
0.312,27.41,116.02,66.22,1.61
0.275,22.47,122.25,58.75,1.42
0.782,33.2,50.05,63.73,2.95
0.548,33.82,154.07,78.08,2.67
0.381,27.07,91.71,81.21,1.47
0.694,27.11,192.68,54.07,3.76
0.551,31.15,155.54,60.47,2.52
0.541,27.0,161.34,89.77,2.62
0.724,26.75,63.53,63.1,3.18
0.645,20.35,140.67,83.97,2.96
0.506,31.04,170.58,77.76,2.57
0.624,24.13,102.51,48.1,2.86
0.515,21.49,53.48,57.97,2.26
0.306,21.88,172.17,88.52,1.8
0.407,30.41,61.06,79.6,1.76
0.677,29.75,91.27,50.17,2.89
0.653,32.81,132.64,69.88,2.79
0.348,35.48,80.05,58.65,1.53
0.531,29.01,82.05,57.58,2.0
0.382,26.95,88.3,86.54,1.5
0.269,22.4,126.73,67.88,1.42
0.348,30.16,164.41,57.15,2.17
0.67,29.0,166.57,70.67,3.06
0.398,30.53,117.12,79.66,1.98
0.759,20.66,185.08,86.85,3.41
0.427,35.04,189.42,51.0,2.83
0.425,35.0,91.79,70.35,1.8
0.577,25.12,70.4,46.35,2.68
0.785,27.93,117.89,54.56,3.66
0.577,32.83,103.68,50.59,2.49
0.638,27.13,75.67,86.25,2.67
0.76,26.54,87.56,57.34,3.25
0.365,32.1,119.21,49.35,2.14
0.648,26.77,64.99,56.67,2.41
0.273,23.15,81.87,81.52,1.25
0.685,30.2,129.82,74.57,3.31
0.793,29.49,128.99,54.68,3.29
0.564,33.15,164.09,71.88,3.14
0.751,27.61,110.78,65.68,2.99
0.52,35.76,191.49,89.36,2.82
0.446,34.55,102.41,81.31,2.15
0.547,26.74,176.5,80.42,2.96
0.251,30.09,108.22,87.5,1.71
0.772,30.5,161.67,63.75,3.25
0.548,34.43,176.41,46.14,2.53
0.386,20.05,193.42,83.04,2.48
0.628,26.79,118.14,65.5,2.47
0.573,26.51,75.42,81.24,2.35
0.563,20.02,58.36,58.58,2.33
0.661,22.58,64.36,86.77,2.58
0.797,33.6,188.34,85.17,3.72
0.478,22.87,133.36,81.1,2.45
0.656,35.9,169.8,86.77,2.93
0.591,22.0,162.77,45.24,3.0
0.422,27.3,99.07,82.34,1.59
0.275,33.87,116.57,87.34,1.67
0.684,27.66,114.97,60.19,3.06
0.739,25.54,187.93,74.19,3.91
0.265,28.25,104.8,87.33,1.38
0.579,32.17,74.77,87.22,2.6
0.704,26.02,160.41,82.99,3.34
0.285,22.66,154.03,64.16,1.85
0.613,27.98,55.57,88.95,2.69
0.622,22.24,69.58,46.19,2.4
0.298,35.09,73.94,73.48,1.33
0.417,20.79,164.09,75.25,2.18
0.298,31.85,101.89,77.18,1.54
0.609,31.38,105.55,48.66,2.91
0.474,24.92,66.54,48.87,2.01
0.394,25.23,141.86,82.07,2.17
0.453,25.21,109.74,64.41,2.06
0.293,26.81,179.17,79.36,1.92
0.636,26.14,116.3,86.53,3.1
0.589,20.93,141.6,61.17,2.76
0.289,29.84,96.52,83.22,1.32
0.42,32.09,107.75,82.21,1.64
0.735,34.44,115.21,81.92,3.36
0.402,35.4,116.75,83.02,2.23
0.519,22.62,113.13,58.56,2.38
0.467,24.26,175.47,69.05,2.39
0.67,33.76,177.66,51.23,3.29
0.493,33.89,81.01,47.02,2.19
0.58,32.14,69.87,84.48,2.44
0.539,34.01,169.99,69.34,2.59
0.796,35.86,189.34,50.73,3.78
0.63,24.3,173.45,49.41,3.32
0.409,28.05,155.97,51.1,1.77
0.67,23.86,88.1,74.04,3.05
0.442,24.04,102.43,58.03,2.47
0.649,35.36,181.74,86.13,3.29
0.686,27.29,172.19,53.1,3.13
0.486,23.78,197.79,74.96,3.05
0.549,29.35,176.72,59.17,2.7
0.725,28.08,108.05,86.58,3.19
0.497,34.22,72.82,79.61,1.78
0.454,32.65,56.14,69.54,1.59
0.694,21.76,185.43,55.8,3.35
0.394,34.82,58.08,58.64,1.86
0.583,20.75,191.67,48.47,2.97
0.76,31.93,125.55,57.09,3.17
0.5,30.52,191.02,60.92,2.8
0.516,22.76,197.38,76.93,2.7
0.366,35.84,187.79,77.15,2.44
0.55,32.06,193.58,71.6,3.41
0.746,29.02,176.62,49.12,3.13
0.542,31.47,90.13,60.83,2.37
0.799,28.81,184.54,79.98,4.11
0.389,29.09,89.64,72.77,2.21
0.769,33.77,123.25,85.04,3.44
0.293,22.68,138.57,66.39,2.04
0.563,29.59,143.95,48.24,2.76
0.388,29.64,112.05,51.61,1.84
0.727,33.22,186.09,83.14,3.65
0.599,30.9,177.75,49.93,2.92
0.561,27.74,80.2,69.22,2.74
0.604,30.4,75.55,84.79,2.72
0.416,34.17,113.78,66.15,2.06
0.65,22.78,65.09,81.9,2.39
0.503,29.1,121.2,77.36,2.13
0.661,31.03,50.72,84.71,2.25
0.732,35.23,118.64,53.77,3.03
0.361,27.67,114.07,61.95,1.47
0.566,29.5,110.91,63.94,2.66
0.441,24.76,73.57,59.58,2.1
0.437,29.32,59.52,86.56,1.33
0.669,24.85,148.5,76.82,3.38
0.313,33.0,175.22,87.42,2.02
0.724,35.87,134.69,60.92,3.53
0.376,26.28,127.77,48.33,2.27
0.571,35.9,95.0,50.17,2.29
0.47,26.11,101.24,84.71,2.13
0.727,30.96,147.85,60.62,3.29
0.473,30.27,171.15,51.8,2.39
0.662,21.85,175.35,47.36,3.15
0.635,31.29,121.0,84.3,3.15
0.311,23.63,124.96,72.57,1.67
0.468,27.21,180.66,70.18,2.63
0.517,31.48,198.23,69.35,3.57
0.635,29.26,173.8,62.81,2.93
0.798,23.94,177.94,80.79,3.87
0.778,30.12,171.14,48.85,3.42
0.299,25.3,93.82,76.08,1.38
0.512,20.56,190.72,54.0,2.51
0.358,34.15,119.04,48.75,2.03
0.393,26.38,188.5,55.68,2.72
0.33,31.87,53.88,53.95,1.09
0.308,30.84,134.24,69.79,1.84
0.657,28.03,59.54,87.31,2.53
0.456,32.98,165.82,79.06,2.59
0.477,33.01,64.62,67.5,1.92
0.756,32.21,93.45,45.42,3.22
0.45,27.64,86.25,74.26,1.94
0.633,35.31,121.26,64.02,3.01
0.753,32.28,140.2,89.01,3.28
0.59,29.34,136.38,81.07,3.11
0.509,33.54,191.34,65.3,3.03
0.579,25.18,132.13,83.37,2.38
0.445,33.85,100.25,61.48,2.39
0.256,20.22,139.81,82.53,1.29
0.443,30.62,102.49,52.81,2.39
0.415,26.37,199.9,68.59,2.51
0.45,26.72,166.93,67.77,2.42
0.524,21.34,191.84,71.06,2.58
0.673,29.81,167.97,79.11,3.38
0.716,27.8,111.21,84.39,3.15
0.407,32.97,50.12,49.16,1.77
0.349,28.2,127.15,59.74,2.05
0.382,23.08,79.45,66.85,1.37
0.267,25.67,163.04,50.74,1.19
0.58,35.62,192.52,47.7,3.29
0.451,30.88,160.3,49.71,2.48
0.607,31.56,67.14,70.09,2.73
0.275,24.95,161.37,56.09,2.18
0.409,27.2,50.13,52.12,1.47
0.797,22.58,141.63,74.5,3.55
0.758,26.05,170.81,45.77,3.83
0.692,22.42,131.35,66.4,3.39
0.476,27.38,98.66,79.76,2.19
0.781,35.67,84.85,53.76,3.1
0.424,25.54,180.75,57.66,2.25
0.308,26.82,154.76,70.98,1.78
0.508,22.65,138.11,85.02,2.72
0.777,20.98,90.54,86.88,3.08
0.468,33.71,73.75,67.31,1.79
0.604,25.95,64.84,74.19,2.87
0.45,33.25,178.74,64.26,2.71
0.346,25.26,78.3,72.01,1.64
0.384,28.96,129.24,45.99,1.82
0.729,28.09,144.08,72.4,3.32
0.483,28.56,88.23,63.81,1.94
0.485,35.26,124.76,81.89,2.15
0.288,26.99,161.74,65.79,2.08
0.657,27.2,140.76,75.39,3.14
0.31,20.33,183.61,58.95,2.73
0.397,25.97,78.27,56.38,1.83
0.479,27.86,141.45,45.55,2.71
0.716,30.02,87.43,62.08,2.47
0.742,28.53,182.76,85.83,3.27
0.493,25.78,140.55,46.33,2.55
0.466,32.59,129.87,53.65,2.18
0.414,20.89,131.09,79.33,2.24
0.598,22.88,61.69,73.93,2.5
0.736,21.88,64.09,77.17,2.79
0.608,22.15,110.12,50.65,2.49
0.706,26.28,76.3,73.16,3.4
0.448,26.06,195.16,49.76,2.69
0.73,29.89,85.68,66.25,3.38
0.321,29.61,169.88,52.13,1.64
0.487,33.55,142.04,78.6,2.33
0.641,23.37,53.65,50.29,2.21
0.418,27.88,139.63,46.6,2.02
0.38,27.15,95.37,51.56,1.77
0.303,33.19,167.57,87.86,1.66
0.542,35.43,112.68,89.89,2.54
0.487,23.84,146.29,88.06,2.66
0.407,29.48,131.37,63.89,2.07
0.457,25.9,105.04,64.75,2.55
0.533,31.28,121.09,87.43,2.27
0.366,24.71,86.53,58.56,1.93
0.545,21.35,87.06,77.2,2.75
0.732,27.64,103.82,47.67,3.24
0.534,27.52,61.4,57.18,2.3
0.525,33.52,137.76,82.95,2.8
0.437,20.44,191.35,62.74,2.8
0.683,28.79,109.26,50.58,2.84
0.449,35.96,85.49,82.5,2.13
0.411,28.12,121.04,82.38,2.03
0.486,34.58,82.43,46.64,2.21
0.777,26.22,56.99,45.04,2.94
0.306,35.46,196.28,87.45,2.11
0.662,25.41,140.04,84.92,2.96
0.721,25.61,110.98,67.37,3.32
0.393,26.67,86.37,84.2,2.02
0.272,24.77,55.32,84.34,0.99
0.416,23.94,160.38,72.16,2.16
0.68,29.32,117.95,68.47,3.27
0.658,25.08,148.83,69.37,3.08
0.693,25.36,107.78,62.65,3.1
0.635,32.06,175.82,48.37,3.21
0.521,21.09,129.43,79.58,2.54
0.351,25.92,65.74,68.66,2.16
0.649,34.58,199.41,55.59,3.43
0.709,22.47,192.11,64.34,3.33
0.582,30.38,73.93,47.37,2.4
0.655,33.94,137.48,77.04,3.05
0.59,32.77,148.28,84.95,2.8
0.669,22.3,195.06,70.3,3.26
0.758,28.14,181.4,72.47,3.59
0.347,32.53,62.52,86.06,1.63
0.497,34.64,150.92,81.83,2.3
0.253,27.56,199.39,78.95,2.13
0.378,20.41,87.28,75.78,1.61
0.638,31.83,54.95,48.88,2.45
0.56,30.05,108.53,63.91,3.05
0.299,26.65,133.89,58.04,1.57
0.68,25.33,138.56,46.04,3.22
0.767,22.7,136.72,74.99,3.17
0.479,21.1,65.28,67.76,1.93
0.715,23.29,104.02,48.43,2.64
0.29,35.35,103.8,71.04,1.47
0.694,28.18,50.32,59.43,1.98
0.372,35.48,193.62,72.04,2.53
0.691,23.17,148.13,63.86,3.3
0.463,33.03,60.34,57.95,1.99
0.327,31.12,99.4,86.18,1.64
0.771,23.17,183.85,88.33,3.96
0.582,21.92,116.55,70.46,2.93
0.258,32.42,72.63,80.87,1.31
0.483,22.79,155.51,81.78,2.71
0.634,22.92,156.69,86.65,3.34
0.45,25.69,69.56,88.63,2.12
0.756,21.15,139.66,52.14,3.15
0.45,23.66,134.44,86.71,2.53
0.453,30.21,198.89,55.9,2.77
0.298,31.13,78.2,69.9,1.14
0.487,24.02,91.84,86.38,2.39
0.715,27.35,92.81,70.89,2.92
0.764,22.9,157.19,52.51,3.26
0.465,24.54,62.14,51.21,1.81
0.686,21.95,61.99,58.89,2.72
0.645,25.69,161.61,55.72,3.17
0.67,29.72,97.38,80.16,3.07
0.43,31.56,150.27,70.22,2.23
0.56,21.76,183.97,72.54,2.91
0.775,22.83,59.21,69.49,2.89
0.761,25.63,91.01,48.74,3.36
0.511,22.1,158.24,59.11,2.53
0.406,29.32,85.34,82.67,1.94
0.666,29.16,83.66,85.91,2.71
0.763,30.59,162.13,61.13,3.29
0.31,27.34,137.16,87.96,1.71
0.738,30.72,122.9,68.86,3.52
0.504,27.69,96.2,81.7,2.4
0.483,30.2,118.0,67.07,2.24
0.447,32.72,83.24,67.76,2.03
0.62,27.64,75.66,49.15,2.68
0.739,27.46,164.74,66.92,3.6
0.649,24.28,50.91,82.01,2.69
0.43,34.49,178.89,64.63,2.35
0.54,26.82,163.41,56.12,2.95
0.758,34.68,100.35,84.95,2.96
0.511,27.11,100.92,66.29,2.11
0.48,21.4,189.34,84.05,2.61
0.667,21.1,136.06,89.26,3.49
0.747,23.43,149.95,81.11,3.33
0.721,28.89,75.48,75.71,2.98
0.684,20.81,155.05,46.37,2.95
0.597,31.15,105.99,69.97,2.72
0.613,26.81,80.09,69.47,2.47
0.485,27.11,83.78,80.5,2.01
0.374,30.78,195.91,63.26,2.43
0.769,22.22,195.34,54.54,3.75
0.435,21.39,75.65,88.65,1.32
0.593,34.97,76.22,72.32,2.25
0.593,29.69,78.49,45.64,2.65
0.715,28.05,53.77,87.02,2.69
0.342,26.39,112.22,47.52,1.33
0.644,23.42,54.2,45.93,2.91
0.744,34.0,158.99,84.16,3.69
0.397,24.44,90.54,70.95,1.81
0.55,34.96,193.11,62.07,3.22
0.488,33.82,97.94,85.31,2.99
0.655,35.91,52.91,77.1,2.76
0.737,29.34,107.24,81.76,3.05
0.336,31.95,73.62,75.59,1.47
0.321,20.74,191.98,80.06,2.22
0.516,27.64,144.92,62.6,2.6
0.585,35.33,81.14,67.78,2.07
0.291,24.67,109.05,45.78,1.43
0.771,26.19,151.54,79.92,3.46
0.527,33.29,188.51,52.73,2.78
0.472,33.04,172.44,84.33,3.17
0.441,23.98,82.88,50.53,1.7
0.698,34.57,92.6,51.25,3.0
0.474,24.91,63.57,59.12,2.53
0.402,35.66,103.23,72.41,2.01
0.41,34.55,71.98,52.29,1.82
0.518,24.45,168.58,60.21,2.81
0.359,33.89,158.1,86.57,2.13
0.512,35.2,76.31,88.87,1.54
0.459,27.81,77.29,47.48,2.12
0.436,31.73,96.74,50.94,2.07
0.689,24.56,110.16,82.48,3.1
0.536,34.65,116.02,79.17,2.57
0.392,33.72,157.13,67.91,1.96
0.418,25.25,138.44,81.26,2.1
