ndvi,temperature,rainfall,humidity,yield_tph
0.824,29.19,77.09,76.99,3.77
0.475,25.54,98.82,48.39,2.25
0.768,30.25,167.79,62.94,4.18
0.591,31.9,87.74,83.4,2.99
0.426,28.48,119.21,48.98,2.12
0.406,24.77,74.24,46.86,1.95
0.682,32.36,150.31,54.24,3.18
0.831,23.94,69.67,78.97,3.57
0.401,32.46,80.16,55.84,2.26
0.363,26.33,178.33,73.27,2.46
0.513,22.02,95.6,59.05,2.39
0.517,29.45,61.26,68.46,2.58
0.743,26.96,88.54,50.71,3.41
0.558,25.67,111.69,62.77,2.9
0.334,29.98,116.47,44.28,1.79
0.806,27.39,108.86,67.92,3.43
0.505,26.72,76.26,60.52,2.2
0.668,34.2,82.42,48.53,2.71
0.667,23.33,140.05,64.36,3.56
0.331,28.37,176.76,53.25,2.51
0.302,25.95,149.9,52.63,2.03
0.348,26.57,152.45,49.47,2.08
0.826,29.07,112.47,76.66,4.09
0.737,36.76,103.01,78.84,3.5
0.373,32.55,156.13,68.6,2.15
0.638,25.09,143.23,68.3,3.31
0.637,31.16,113.8,57.45,2.98
0.3,24.46,150.95,81.28,2.09
0.536,36.16,68.59,82.52,2.07
0.691,28.78,67.86,70.72,3.11
0.403,37.19,145.13,55.05,2.45
0.768,32.6,177.67,71.56,4.0
0.663,35.34,79.15,62.03,3.07
0.304,24.87,173.94,48.27,1.63
0.77,35.68,176.48,47.97,3.72
0.311,25.03,71.63,49.06,1.8
0.788,37.62,114.57,70.98,3.49
0.484,26.48,112.22,69.05,2.86
0.684,32.94,85.74,51.11,3.19
0.733,30.74,112.9,74.18,3.76
0.455,29.66,160.38,83.03,2.44
0.496,28.86,169.96,40.46,2.51
0.58,28.14,99.85,47.63,2.78
0.62,26.85,86.57,72.39,2.73
0.461,31.56,122.65,71.04,2.62
0.846,37.75,95.41,50.06,4.09
0.705,32.75,124.3,75.5,3.89
0.451,34.11,134.92,45.21,2.8
0.652,32.47,155.47,65.79,3.32
0.539,30.25,138.33,65.51,3.06
0.773,35.07,124.06,72.48,3.84
0.481,27.17,140.88,78.48,2.67
0.403,26.37,86.9,78.73,1.71
0.325,28.14,172.04,72.18,2.13
0.841,31.26,137.83,78.26,4.25
0.498,22.0,161.53,76.71,2.52
0.421,35.36,86.07,80.54,2.18
0.57,26.85,141.83,46.45,2.78
0.46,31.61,62.88,43.95,2.3
0.428,22.84,77.63,72.97,1.93
0.639,28.91,76.28,60.43,2.97
0.341,23.09,166.32,77.52,2.47
0.58,22.18,115.69,63.8,2.99
0.513,34.61,141.55,84.4,3.04
0.593,28.48,176.97,44.29,3.12
0.476,35.04,164.96,66.52,2.97
0.614,27.4,133.23,62.08,2.87
0.345,32.36,90.86,48.82,2.07
0.507,23.51,78.83,77.53,2.66
0.431,25.05,141.84,72.31,2.32
0.541,29.54,100.78,52.85,2.72
0.519,29.05,110.98,47.06,2.27
0.647,25.11,141.11,61.29,3.28
0.646,35.93,156.41,44.37,3.57
0.527,26.55,126.87,46.33,2.71
0.4,28.84,162.89,48.78,2.63
0.62,27.4,161.07,46.31,3.37
0.832,37.93,126.35,72.96,3.96
0.402,27.55,69.96,55.64,1.76
0.338,26.23,142.48,50.07,2.14
0.446,36.51,105.28,48.06,2.15
0.527,24.52,153.56,82.94,2.51
0.468,36.69,68.86,56.4,2.07
0.759,31.1,114.67,71.36,3.93
0.571,25.57,110.03,41.5,2.7
0.435,26.03,82.52,69.2,2.09
0.823,33.38,126.26,62.59,4.25
0.369,22.63,123.52,73.68,2.16
0.368,33.45,117.39,62.8,2.41
0.435,26.96,99.66,59.07,2.17
0.342,34.93,170.13,82.32,2.41
0.713,24.0,154.39,45.33,3.57
0.472,25.99,161.38,79.51,2.81
0.701,29.02,93.89,80.44,3.55
0.72,36.07,175.11,76.11,3.68
0.431,26.55,99.12,74.8,1.97
0.585,35.5,72.39,82.23,2.91
0.586,23.63,158.37,78.63,3.04
0.779,24.78,64.5,43.73,3.41
0.314,24.53,176.59,71.3,2.14
0.474,31.81,73.76,80.83,2.19
0.785,28.22,76.72,49.92,3.13
0.43,35.82,63.06,75.26,2.31
0.375,29.77,73.3,46.05,1.79
0.617,35.41,87.87,51.18,2.95
0.468,25.85,155.34,47.01,2.81
0.557,36.9,61.35,41.15,2.44
0.751,32.16,162.53,40.23,3.52
0.586,30.09,96.33,72.1,2.8
0.584,31.74,166.74,69.33,3.05
0.453,36.67,110.07,67.33,2.0
0.736,27.48,144.69,47.31,3.88
0.707,25.93,77.55,57.23,2.93
0.429,25.93,125.19,82.8,2.24
0.476,37.56,99.44,83.09,2.49
0.734,27.4,91.38,71.6,2.98
0.497,36.14,141.34,54.26,2.48
0.522,24.2,168.55,64.13,2.67
0.5,28.89,136.13,41.45,2.84
0.389,31.91,166.08,77.03,2.53
0.487,37.42,105.07,70.37,2.67
0.742,32.84,139.77,61.41,3.56
0.57,22.03,71.88,51.74,2.63
0.552,34.16,174.1,77.85,3.27
0.386,32.4,145.24,80.56,2.16
0.398,24.96,123.74,44.24,2.49
0.324,31.93,164.04,83.03,1.99
0.308,36.81,145.52,51.82,2.17
0.568,22.07,113.46,64.48,3.1
0.525,37.59,128.29,72.41,2.94
0.451,26.74,127.15,52.59,2.6
0.845,31.72,139.41,70.7,4.31
0.519,26.44,151.54,55.64,2.92
0.734,33.69,106.16,83.95,3.22
0.416,30.25,151.95,74.96,2.26
0.436,26.21,93.64,76.01,2.07
0.613,30.05,105.55,67.3,2.92
0.302,27.63,104.75,83.35,1.58
0.31,25.99,69.76,68.86,1.83
0.378,31.48,83.22,52.26,1.57
0.423,32.21,177.84,50.8,2.42
0.59,24.25,120.59,80.35,2.69
0.677,36.87,86.5,51.2,2.85
0.472,22.11,106.03,83.08,2.47
0.431,26.43,113.54,71.88,2.05
0.753,27.49,116.54,41.85,3.62
0.39,23.06,112.58,42.4,2.34
0.673,23.44,154.63,45.98,3.42
0.812,35.56,103.05,67.81,3.9
0.428,27.79,131.11,43.27,2.46
0.348,27.84,114.43,64.69,2.03
0.839,33.02,115.63,76.5,4.29
0.449,33.59,173.03,40.9,2.52
0.452,33.32,99.11,55.6,2.08
0.566,29.5,75.76,59.9,3.0
0.427,33.31,105.64,65.56,2.15
0.846,36.78,75.78,73.66,3.72
0.324,24.16,158.42,55.77,2.09
0.548,31.2,88.1,67.89,2.96
0.602,36.06,127.5,47.46,3.01
0.557,37.45,83.48,53.31,2.28
0.586,23.41,66.7,80.61,2.63
0.843,37.2,98.66,55.17,4.13
0.782,33.62,179.07,42.93,3.96
0.47,33.59,176.97,53.21,2.94
0.603,24.36,116.78,63.19,3.27
0.3,31.21,105.75,81.83,1.49
0.525,27.74,177.04,40.31,2.86
0.39,31.37,111.97,47.24,2.07
0.691,33.8,62.01,75.55,3.02
0.422,24.93,174.76,52.41,2.69
0.712,24.45,161.27,50.91,3.57
0.472,27.71,142.59,64.73,2.45
0.809,32.28,163.9,73.05,4.0
0.545,32.78,77.58,70.25,2.3
0.762,31.74,87.48,64.11,3.29
0.645,35.59,69.83,41.94,3.1
0.838,33.76,170.97,42.95,4.14
0.708,30.08,99.65,45.4,3.51
0.7,29.72,171.5,60.91,3.59
0.446,34.76,117.87,60.42,2.54
0.578,36.14,146.75,80.72,3.26
0.46,35.59,150.3,57.19,2.53
0.311,29.94,96.52,51.85,2.09
0.691,31.27,114.62,47.6,3.47
0.43,34.58,168.12,75.92,2.6
0.519,31.27,154.13,69.74,2.85
0.457,25.6,127.96,72.3,2.47
0.41,36.19,109.16,73.67,2.22
0.337,29.89,177.23,42.66,2.12
0.486,37.71,64.94,83.5,1.67
0.345,30.85,152.13,54.03,2.32
0.597,28.19,130.22,50.72,3.11
0.311,25.41,170.97,46.89,2.2
0.817,27.52,149.17,57.19,4.01
0.832,25.53,77.43,41.16,3.38
0.468,36.75,154.56,60.31,2.54
0.443,31.61,99.11,59.31,2.53
0.357,35.12,100.92,41.66,1.69
0.798,25.33,118.6,69.84,4.22
0.623,22.99,136.17,56.93,2.82
0.636,28.7,61.45,80.77,3.0
0.793,36.98,174.72,65.42,4.07
0.801,23.81,135.91,45.46,3.91
0.756,34.62,109.43,64.98,3.58
0.725,22.95,138.69,68.55,3.55
0.782,24.64,141.74,75.31,4.02
0.782,33.68,62.35,42.64,3.24
0.503,25.38,72.42,53.03,2.47
0.835,22.35,127.07,43.69,3.86
0.69,25.51,108.85,64.05,3.38
0.504,33.72,116.54,73.85,2.5
0.543,30.51,85.42,80.88,2.71
0.678,30.76,172.43,60.71,3.35
0.499,28.57,102.03,47.92,2.45
0.755,24.33,67.08,80.25,3.33
0.381,25.45,136.7,41.28,2.72
0.799,24.96,129.81,52.93,3.93
0.466,33.31,129.83,46.03,2.49
0.384,35.55,68.72,83.21,1.97
0.772,25.8,152.49,54.48,3.73
0.432,24.76,100.06,52.21,2.47
0.764,26.03,174.34,49.2,4.02
0.463,37.02,134.65,55.83,2.68
0.814,25.42,140.99,69.46,4.01
0.42,33.04,130.07,55.06,2.45
0.338,23.87,114.26,47.99,2.0
0.815,32.56,100.71,58.22,3.7
0.391,25.91,79.06,48.95,2.32
0.819,35.39,134.14,41.18,3.9
0.753,22.37,179.51,61.9,4.03
0.345,30.0,109.29,64.93,1.84
0.545,32.61,89.51,56.49,2.54
0.34,33.9,155.75,48.08,1.91
0.481,36.41,172.21,49.92,2.89
0.493,32.01,178.29,64.44,2.6
0.63,24.06,162.58,54.32,3.25
0.837,33.58,121.1,62.75,3.75
0.393,30.45,162.37,83.68,2.71
0.481,23.59,68.84,48.68,2.35
0.623,24.25,157.02,77.68,3.56
0.394,35.25,71.37,68.75,2.0
0.691,31.05,133.01,71.47,3.41
0.522,24.53,100.19,51.93,2.87
0.822,34.62,127.27,43.76,4.05
0.646,31.38,96.66,60.23,3.16
0.5,24.68,66.85,55.11,2.15
0.696,29.2,155.19,42.7,3.71
0.761,36.86,74.58,73.08,3.34
0.74,34.02,134.02,84.83,3.34
0.445,28.19,96.27,55.51,2.52
0.529,22.08,135.65,84.29,2.57
0.549,25.62,111.18,79.91,2.65
0.514,24.89,165.06,53.55,2.85
0.471,28.04,147.26,41.83,2.25
0.714,36.12,89.77,84.92,3.27
0.307,24.88,175.73,73.27,2.34
0.461,22.8,90.57,65.99,2.34
0.378,24.1,78.89,54.22,1.99
0.371,29.14,177.03,62.44,1.88
0.452,23.08,69.92,62.61,2.04
0.719,30.9,102.95,70.24,3.05
0.833,26.38,135.91,69.28,3.53
0.583,28.0,174.43,82.24,3.26
0.486,24.5,94.77,71.87,2.43
0.756,33.93,138.83,75.19,3.67
0.337,28.1,62.91,68.4,1.35
0.351,23.84,145.78,58.24,2.08
0.49,27.78,169.92,79.04,2.66
0.547,37.74,79.45,84.28,2.58
0.739,33.42,153.45,42.69,3.75
0.809,35.91,120.05,78.41,3.75
0.592,36.27,131.88,80.64,3.17
0.573,30.78,144.68,73.5,3.03
0.417,30.91,144.58,50.37,2.6
0.548,36.51,117.09,68.91,2.4
0.808,35.97,115.09,69.81,3.69
0.516,33.46,94.97,67.1,2.81
0.416,35.15,79.56,56.09,1.94
0.486,33.86,162.27,80.35,2.81
0.583,26.93,159.16,72.05,3.34
0.629,23.93,162.99,63.72,3.46
0.538,33.48,177.04,49.67,3.11
0.717,36.49,102.96,48.44,3.57
0.621,37.66,113.37,79.74,2.9
0.666,22.78,170.24,55.53,3.15
0.775,32.19,82.91,82.35,3.53
0.776,31.88,132.21,48.13,3.68
0.412,27.91,142.46,40.82,2.35
0.643,30.84,150.01,59.96,3.16
0.694,29.29,160.83,55.17,3.98
0.38,36.79,91.56,83.73,1.63
0.764,26.79,131.9,74.38,3.62
0.399,24.87,172.39,48.3,2.16
0.74,32.77,168.01,69.48,4.23
0.389,26.57,131.05,76.52,2.1
0.708,22.89,92.63,56.86,3.63
0.381,34.82,123.42,77.7,2.44
0.508,27.19,102.63,41.28,2.51
0.379,37.88,141.86,82.95,2.43
0.449,26.99,129.73,61.65,2.59
0.841,30.89,78.18,54.92,3.91
0.359,24.58,108.01,70.96,1.93
0.524,30.53,174.14,80.54,3.01
0.672,26.24,154.89,82.1,3.78
0.352,32.91,109.96,52.18,1.9
0.36,22.45,163.71,49.16,2.28
0.379,33.19,117.72,45.15,2.02
0.655,30.28,118.75,63.52,2.98
0.8,28.08,158.01,46.3,4.08
0.754,23.03,147.84,83.17,3.32
0.841,23.0,61.45,57.21,3.91
0.618,34.67,107.02,68.05,2.75
0.829,33.85,60.8,72.77,3.49
0.468,29.45,125.99,69.01,2.52
0.532,22.11,113.21,59.99,2.62
0.518,35.01,90.05,58.74,2.61
0.326,32.65,178.42,77.92,2.31
0.756,23.23,75.55,48.09,3.13
0.314,26.42,166.56,68.57,2.08
0.701,23.08,172.55,84.89,3.5
0.524,35.92,166.19,48.7,3.12
0.303,30.06,114.26,50.72,2.15
0.459,27.99,176.69,83.93,2.78
0.49,32.11,61.45,51.79,1.85
0.831,33.93,95.91,43.11,3.83
0.664,32.45,76.96,60.46,2.77
0.599,35.26,78.56,40.21,2.77
0.37,31.51,149.21,77.64,2.42
0.515,22.05,92.4,60.87,2.25
0.32,24.18,107.27,56.6,1.92
0.719,35.87,132.38,64.18,3.68
0.39,24.05,154.13,47.35,2.16
0.627,31.91,94.58,50.35,2.35
0.685,25.3,159.59,54.17,3.71
0.502,37.37,124.29,45.24,2.53
0.648,25.61,144.93,59.4,3.31
0.72,27.79,143.21,62.41,3.73
0.401,34.38,167.31,52.93,2.59
0.63,32.53,158.56,48.36,3.06
0.704,27.15,164.95,82.44,3.65
0.496,33.17,140.82,68.57,2.53
0.389,37.68,74.58,48.82,2.02
0.457,24.32,78.7,46.57,2.4
0.813,25.85,158.74,71.42,4.12
0.497,29.18,135.24,68.78,2.76
0.359,27.02,63.72,74.71,1.61
0.345,27.07,79.16,71.61,1.69
0.399,28.86,165.29,56.68,2.74
0.37,34.63,127.66,83.38,2.16
0.572,27.71,73.63,75.77,2.76
0.491,26.11,66.66,62.86,2.39
0.763,30.81,179.93,61.49,4.01
0.785,35.95,95.46,48.57,3.51
0.56,33.19,139.21,74.71,2.87
0.789,27.44,99.45,46.37,3.7
0.548,37.55,151.45,44.57,2.62
0.653,33.05,169.07,54.41,3.49
0.389,24.21,116.92,44.99,2.0
0.329,33.11,168.78,51.17,2.3
0.388,36.49,95.49,60.79,2.25
0.439,29.57,141.55,50.12,2.86
0.713,33.67,79.42,81.68,3.79
0.395,24.41,90.46,79.23,2.21
0.372,23.77,158.3,81.14,2.15
0.81,32.05,172.37,50.8,4.17
0.679,28.41,146.61,41.52,3.02
0.56,29.35,78.75,78.04,2.8
0.352,26.92,62.94,66.48,1.46
0.768,29.29,69.99,57.1,3.64
0.36,23.58,99.32,75.76,2.14
0.636,23.73,99.92,77.87,2.79
0.667,29.11,65.15,64.96,3.02
0.52,29.25,178.38,74.99,2.59
0.801,35.94,126.14,62.01,3.55
0.328,27.29,66.1,56.06,1.69
0.75,32.83,141.08,46.77,4.04
0.605,26.85,163.98,66.99,2.98
0.636,26.93,90.85,51.71,3.34
0.843,33.34,155.97,72.63,4.28
0.62,30.99,166.34,51.4,3.31
0.738,27.97,76.46,71.21,3.0
0.384,29.73,109.66,66.08,1.82
0.745,35.51,71.08,67.61,3.37
0.719,33.93,62.57,83.32,3.0
0.832,36.95,151.71,66.27,3.9
0.815,36.03,69.82,50.32,3.51
0.418,32.71,125.98,68.21,1.96
0.556,25.04,118.52,67.7,2.74
0.801,27.79,118.25,40.16,3.59
0.652,30.87,167.17,83.75,3.61
0.555,22.54,130.21,81.0,2.92
0.36,32.9,174.87,48.67,2.15
0.493,37.68,148.47,68.22,2.94
0.666,35.24,117.39,41.3,3.4
0.727,33.01,75.16,64.92,3.22
0.546,32.85,130.5,79.1,2.47
0.331,36.35,143.02,71.79,1.99
0.648,26.97,174.22,67.19,3.59
0.807,29.15,96.1,53.17,3.88
0.573,32.57,179.77,65.21,3.09
0.811,31.16,67.44,55.94,3.6
0.495,35.51,85.73,74.7,2.6
0.788,27.86,176.85,82.86,3.97
0.732,28.66,109.6,77.41,3.32
0.829,25.99,178.4,53.25,4.34
0.735,32.22,178.67,50.92,3.91
0.477,28.24,95.77,84.74,2.33
0.795,30.78,116.85,50.47,3.9
0.668,22.97,84.98,40.69,2.9
0.389,33.27,158.93,60.68,2.34
0.325,30.52,76.68,51.55,1.52
0.501,33.88,79.79,53.64,2.53
0.733,26.0,156.68,62.63,3.71
0.64,35.69,153.55,41.45,2.98
0.59,35.93,155.0,65.53,3.42
0.302,28.99,84.94,66.72,1.78
0.54,23.52,145.8,72.67,3.0
0.387,30.12,107.68,59.5,2.16
0.55,32.35,138.48,68.77,3.17
0.845,31.59,84.32,62.34,3.87
0.784,36.36,170.19,80.29,3.72
0.471,36.69,131.18,74.39,2.56
0.626,31.95,151.02,44.65,3.21
0.576,32.28,112.51,70.98,2.76
0.372,24.08,162.2,80.31,2.56
0.844,28.29,106.25,43.58,4.3
0.534,27.28,95.1,60.23,2.74
0.578,27.53,177.89,72.59,3.07
0.656,33.64,118.67,79.17,3.53
0.405,29.81,102.12,54.41,1.74
0.422,30.04,127.29,62.63,2.28
0.406,25.96,158.87,49.32,2.48
0.511,24.67,121.98,50.62,2.37
0.41,28.55,122.64,59.25,2.09
0.81,22.92,122.99,71.6,3.74
0.693,24.55,118.68,42.55,3.52
0.794,35.1,143.75,49.59,3.91
0.767,29.0,160.08,66.74,3.86
0.687,37.62,134.61,68.32,3.33
0.434,22.07,98.48,54.09,2.32
0.638,36.73,156.67,58.97,3.56
0.402,32.44,72.36,68.73,1.93
0.373,31.97,105.72,53.15,2.19
0.648,35.45,159.01,49.42,3.57
0.644,32.03,146.02,56.25,3.23
0.386,22.56,176.18,47.1,2.47
0.494,36.49,105.73,70.27,2.65
0.336,35.97,136.49,45.86,1.9
0.694,30.32,155.2,40.56,3.64
0.843,24.02,121.05,54.63,4.08
0.707,35.14,95.5,79.54,3.09
0.764,30.48,74.08,48.65,3.3
0.562,27.22,86.65,67.87,2.55
0.353,37.89,66.62,70.23,1.56
0.7,24.63,92.02,80.25,3.52
0.441,24.63,74.27,53.23,2.18
0.514,31.6,64.01,60.75,2.49
0.687,26.27,104.77,64.77,3.96
0.798,28.59,117.62,44.71,3.52
0.567,25.85,130.49,50.34,3.04
0.829,34.52,158.44,79.46,3.76
0.586,26.39,66.9,46.52,2.51
0.367,35.48,72.89,44.18,1.97
0.585,33.77,108.3,70.37,2.73
0.773,26.76,132.6,69.96,3.98
0.596,34.78,85.48,65.22,2.64
0.711,27.1,85.23,61.84,3.46
0.601,28.51,63.86,50.58,3.04
0.6,23.25,129.66,63.15,3.05
0.457,31.1,127.54,40.84,2.58
0.411,35.06,121.31,58.89,2.43
0.453,31.97,172.41,47.26,3.01
0.542,30.83,117.72,69.79,2.67
0.745,36.37,156.48,40.69,3.84
0.756,29.06,104.87,64.25,4.21
0.39,37.93,151.77,82.1,2.38
0.604,29.37,158.7,70.41,3.37
0.529,32.29,64.98,71.9,2.61
0.614,22.74,74.42,73.01,2.8
0.656,33.18,166.13,43.86,3.11
0.454,27.11,117.73,59.54,2.56
0.806,24.04,149.73,48.92,3.72
0.814,24.37,133.71,58.66,4.1
0.358,30.13,130.4,73.25,2.03
0.687,31.43,74.15,45.16,3.11
0.318,33.25,62.85,63.88,1.57
0.326,29.14,132.26,70.76,1.87
0.827,35.84,177.93,54.29,4.26
0.682,23.1,135.62,67.56,3.17
0.478,23.94,148.36,40.65,2.76
0.668,25.65,66.91,57.93,2.68
0.765,23.63,168.65,44.34,3.96
0.779,34.09,137.23,53.74,3.54
0.311,27.81,147.49,41.07,1.71
0.75,31.67,164.37,45.81,3.57
0.769,34.24,139.7,61.13,3.62
0.628,30.76,75.86,57.98,2.92
0.564,30.54,128.31,79.51,3.02
0.361,29.21,81.18,48.28,1.61
0.432,33.13,157.67,53.88,2.35
0.57,30.47,103.82,47.99,2.47
0.776,28.46,72.36,83.5,3.69
0.742,31.88,116.39,84.6,3.45
0.573,37.38,118.64,68.14,2.84
0.732,34.93,173.1,43.09,3.77
0.721,29.15,70.57,54.78,3.28
0.618,31.72,89.5,75.95,2.7
0.421,28.26,158.07,64.15,2.14
0.491,30.32,91.72,65.27,2.11
0.39,33.74,171.13,83.03,2.62
0.304,35.41,101.71,43.85,1.66
0.344,22.98,159.83,81.47,2.17
0.718,24.64,138.83,79.56,3.61
0.318,31.29,92.13,54.06,1.66
0.52,33.26,121.34,55.34,2.49
0.842,32.57,105.61,47.72,3.77
0.737,25.99,169.39,43.36,3.63
0.713,32.47,173.34,58.3,3.5
0.451,29.39,179.67,51.85,3.02
0.653,25.92,165.28,61.53,3.28
0.574,36.15,170.84,80.57,3.22
0.643,30.48,136.48,41.32,3.21
0.54,35.8,117.88,64.12,2.34
0.592,28.69,133.4,62.61,3.07
0.844,32.13,161.35,71.54,4.27
0.481,35.07,150.16,82.2,2.28
0.419,27.26,69.81,54.39,1.81
0.547,35.72,125.66,52.11,2.87
0.588,27.62,108.01,51.03,2.97
0.347,25.23,93.23,53.86,2.31
0.743,33.84,103.17,45.37,3.35
0.532,27.36,101.6,40.2,2.75
0.527,37.25,80.96,48.57,2.46
0.662,34.87,121.63,75.99,3.07
0.725,25.69,177.53,67.88,3.49
0.842,37.78,93.62,61.45,3.93
0.395,27.82,85.0,76.9,2.01
0.49,30.93,139.04,51.59,2.55
0.393,23.18,89.57,74.91,1.81
0.784,22.67,146.15,42.98,3.71
0.602,26.73,134.56,76.47,2.87
0.769,22.2,170.69,68.94,3.96
0.842,26.44,88.87,82.75,3.83
0.603,30.36,162.88,66.2,3.11
0.365,33.05,145.43,40.26,2.09
0.499,26.02,112.9,56.04,2.47
0.32,28.52,95.25,58.61,2.17
0.767,28.13,88.93,46.73,3.52
0.31,27.24,112.98,68.87,1.91
0.626,28.22,101.12,63.23,2.62
0.358,29.81,133.01,74.69,1.74
0.304,25.18,108.44,44.02,1.29
0.441,29.43,87.55,70.46,2.1
0.604,26.17,155.8,62.08,3.21
0.341,23.02,113.07,68.53,2.07
0.638,25.42,121.99,80.72,3.13
0.67,36.94,141.36,72.34,3.17
0.833,30.08,87.63,45.74,3.71
0.795,37.72,101.12,52.96,3.64
0.612,25.6,86.33,80.42,2.61
0.736,26.67,137.66,53.57,3.61
0.5,32.25,162.81,53.82,3.06
0.622,27.69,108.76,70.19,2.95
0.522,27.78,82.01,47.57,2.62
0.485,35.5,150.76,67.17,2.73
0.7,22.47,179.71,68.27,3.4
0.463,32.66,84.15,72.86,2.48
0.509,36.09,87.68,73.89,2.51
0.502,24.79,153.88,74.95,2.34
0.779,28.46,103.51,80.16,3.45
0.394,34.95,149.88,40.32,2.36
0.51,30.56,99.76,70.86,2.21
0.788,27.72,149.44,67.01,3.73
0.308,32.01,146.36,41.69,1.76
0.821,27.2,157.08,61.1,3.89
0.794,32.02,156.69,83.37,3.94
0.53,24.32,68.61,60.76,2.48
0.659,25.61,140.84,57.55,3.36
0.845,22.23,112.24,50.0,4.02
0.605,24.95,149.8,80.59,3.36
0.353,24.09,172.82,41.55,2.43
0.77,31.57,111.56,72.0,3.41
0.374,37.11,84.49,51.22,2.02
0.441,25.45,132.97,73.83,2.05
0.78,24.07,76.09,77.03,3.73
0.441,30.56,80.64,66.3,2.3
0.71,24.9,174.29,40.46,3.68
0.546,30.67,76.87,59.16,2.37
0.718,30.07,132.64,53.44,3.67
0.428,22.31,154.82,69.83,2.21
0.531,37.43,118.64,78.94,2.87
0.475,25.22,147.46,80.97,2.68
0.437,36.32,128.88,50.82,2.31
0.473,28.13,179.79,59.8,2.83
0.478,24.53,69.54,79.6,2.67
0.825,23.71,87.8,61.21,3.49
0.593,30.17,128.57,46.37,3.02
0.554,27.79,121.42,61.48,2.75
0.577,36.68,71.22,67.51,2.69
0.848,25.22,125.77,78.25,4.06
0.659,33.58,73.1,49.75,3.22
0.687,24.97,142.93,82.98,3.23
0.472,35.95,138.27,75.01,2.86
0.559,30.17,67.98,52.14,2.58
0.401,35.3,115.99,84.0,1.82
0.677,29.0,145.34,82.37,3.31
0.489,24.8,156.08,73.38,2.79
0.712,30.63,64.37,65.13,3.27
0.417,26.36,116.08,81.45,2.22
0.522,24.95,178.51,59.91,2.89
0.559,36.46,106.05,59.16,2.94
0.392,30.82,124.09,56.98,2.34
0.338,34.8,95.91,77.11,1.76
0.474,34.42,66.61,47.0,2.06
0.6,22.02,168.43,43.05,2.98
0.659,36.17,135.77,53.82,3.28
0.534,34.37,122.78,82.48,3.1
0.575,26.3,157.32,60.6,3.51
0.599,25.67,77.65,53.84,2.54
0.582,22.91,164.28,42.43,3.29
0.35,23.48,133.14,69.85,2.05
0.523,25.11,145.01,64.03,2.93
0.412,22.06,134.48,75.63,2.88
0.594,27.05,158.76,58.27,3.4
0.717,36.76,155.13,73.43,3.96
0.619,30.88,128.62,48.15,2.94
0.422,31.29,160.8,71.88,2.07
0.414,25.79,154.25,51.49,2.37
0.32,25.6,120.41,76.75,2.29
0.535,27.88,71.31,68.69,2.77
0.538,26.19,164.06,60.21,2.9
0.43,35.73,105.05,45.82,2.37
0.72,24.84,158.32,51.02,3.73
0.513,32.8,152.68,47.33,2.56
0.668,29.83,70.2,56.94,3.09
0.652,32.84,92.67,50.4,3.35
0.633,35.36,159.3,57.87,3.49
0.799,27.46,129.91,82.38,3.58
0.309,30.65,98.72,42.29,1.36
0.337,29.98,79.0,45.85,2.07
0.697,27.97,111.96,63.33,3.49
0.494,34.99,135.37,73.36,2.92
0.843,22.16,102.29,52.92,4.27
0.419,26.96,132.16,75.9,2.11
0.401,35.31,157.51,49.93,2.5
0.624,35.95,92.48,81.83,2.91
0.454,33.1,70.75,64.92,2.15
0.487,27.45,81.57,50.72,2.29
0.807,35.16,88.47,64.61,3.59
0.314,23.34,75.55,81.88,1.55
0.592,26.25,108.72,77.63,2.98
0.484,23.48,99.19,64.14,2.41
0.49,23.77,106.04,47.45,2.7
0.436,31.49,103.22,82.41,2.06
0.374,23.15,89.85,79.44,2.05
0.319,32.88,136.89,40.56,1.71
0.843,27.58,89.03,43.28,3.64
0.663,22.89,171.75,61.01,3.48
0.727,26.57,98.24,65.61,3.36
0.336,28.39,174.38,65.24,2.29
0.308,27.86,82.79,67.71,1.9
0.63,30.16,70.34,70.82,3.11
0.698,30.04,96.92,82.19,3.27
0.517,27.75,98.67,57.92,2.93
0.513,36.39,157.02,41.3,2.72
0.511,25.52,152.77,65.46,2.81
0.384,27.44,82.28,65.68,1.91
0.715,30.86,170.72,50.48,3.84
0.418,25.92,102.5,63.45,2.14
0.478,24.4,178.47,80.35,2.81
0.669,22.1,175.83,68.25,3.63
0.3,37.12,92.75,73.17,1.94
0.721,34.55,114.13,69.49,3.4
0.795,36.22,161.39,54.82,4.1
0.328,22.64,96.23,48.04,1.74
0.625,23.17,113.88,57.31,3.16
0.525,30.83,83.11,71.02,2.22
0.343,22.37,119.65,59.29,2.2
0.675,26.34,92.83,60.51,3.03
0.637,37.56,73.66,72.44,2.67
0.653,27.72,142.96,69.31,3.75
0.747,37.67,102.92,77.77,3.69
0.458,23.9,123.82,77.14,2.4
0.672,28.16,126.49,46.86,3.06
0.709,22.09,130.87,59.85,3.65
0.393,31.46,152.47,53.61,2.31
0.826,27.47,146.12,83.74,4.17
0.487,30.06,151.12,57.4,3.13
0.693,34.72,157.44,66.06,3.49
0.715,30.82,107.42,64.5,3.47
0.577,32.64,155.24,72.16,2.96
0.371,29.56,103.06,46.61,1.83
0.452,33.97,109.94,83.2,2.5
0.429,31.64,168.28,43.5,2.42
0.585,35.85,141.05,68.87,3.1
0.444,34.09,89.95,84.79,2.34
0.601,25.71,139.87,82.58,3.17
